mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0036655426025390624,0.0010182229611958198,0.0017359733581542968,0.0003199659906450271,squared_error,,,1,2,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9506617133736712,0.9219445935501026,0.9130220659589752,0.9166472873360235,0.901903118613409,0.9208357557664362,0.01629637403956498,111
0.0027516365051269533,0.00017931875811943502,0.001520681381225586,0.0001059723140697301,squared_error,,,1,5,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9481795307765318,0.920025688479529,0.9051343551305461,0.9472814714774695,0.9420478823891083,0.9325337856506369,0.017087907433080148,38
0.0024261951446533205,0.0001037349785270928,0.0014803886413574218,6.058448316408723e-05,squared_error,,,1,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9462796141538546,0.9176387913773658,0.9244491997540284,0.8998914729094692,0.9409592680574473,0.925843669250433,0.01666667472772287,78
0.002592945098876953,0.00012224533155606195,0.0013772964477539063,0.0001311100510781062,squared_error,,,2,2,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8655204119766584,0.9246793043220577,0.9405630054586953,0.9569096709781991,0.8845128379944038,0.914437046146003,0.03429194889372029,154
0.0025820255279541014,0.00015429874275022448,0.0014390945434570312,0.000191345132614039,squared_error,,,2,5,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9532533772915505,0.9231260147315288,0.9400071931582419,0.9591466090516418,0.8527580642770609,0.9256582517020048,0.03849598084439699,81
0.0023565292358398438,0.00012191104557305055,0.0014965534210205078,0.00016198804655476537,squared_error,,,2,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8836188157725262,0.9180055966669687,0.9331533715282924,0.9294797312803462,0.8751079925945839,0.9078731015685435,0.02396008639053991,206
0.0023761272430419924,0.0001163251455190462,0.0013889789581298829,8.840584060490498e-05,squared_error,,,4,2,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.9383904848125973,0.922170186212105,0.9252791683431144,0.9622620123916503,0.875069803938655,0.9246343311396243,0.02852439076361482,89
0.0024080276489257812,0.00016020628630259725,0.001400327682495117,5.7906292481188585e-05,squared_error,,,4,5,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.9383611750712609,0.9157914628260307,0.9251850308649737,0.9612905461320022,0.8736162356253014,0.9228488901039139,0.028974164365995335,97
0.0023488998413085938,0.00010043157311806718,0.001443767547607422,0.00013176172952817543,squared_error,,,4,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8767112878509514,0.9184821234066325,0.9227456020870357,0.9350147948697528,0.8246151386444894,0.8955137893717724,0.040520607512319715,263
0.002313518524169922,0.00010383271184621661,0.0014893531799316407,0.00019816777466045432,squared_error,,,6,2,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 2}",0.9075024170062839,0.9183354771416792,0.8852147766513481,0.9319206977865282,0.8984623516878782,0.9082871440547435,0.016056091298999407,195
0.002283191680908203,0.00011051112386464724,0.001392698287963867,5.473056223637452e-05,squared_error,,,6,5,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 5}",0.9075024170062839,0.9183354771416792,0.8852147766513481,0.9319206977865282,0.8993916328969018,0.9084730002965482,0.01594629235906081,182
0.0021959781646728516,5.2622950299998434e-05,0.0013890743255615234,8.501103888673665e-05,squared_error,,,6,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 10}",0.9074975875602682,0.9183354771416792,0.8852147766513481,0.9319206977865282,0.8983346815746721,0.9082606441428991,0.016071834960980545,199
0.00042724609375,6.845362373515722e-05,0.0,0.0,squared_error,,auto,1,2,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2}",,,,,,,,865
0.00041937828063964844,8.259350911551944e-05,0.0,0.0,squared_error,,auto,1,5,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5}",,,,,,,,865
0.0003704547882080078,1.8701137536156803e-05,0.0,0.0,squared_error,,auto,1,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10}",,,,,,,,865
0.0003875255584716797,2.4481118768426366e-05,0.0,0.0,squared_error,,auto,2,2,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2}",,,,,,,,865
0.00039505958557128906,3.081047054128667e-05,0.0,0.0,squared_error,,auto,2,5,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5}",,,,,,,,865
